S.NO,deviceID,Temp,aX,aY,aZ,accSrt,gX,gY,gZ,mX,mY,mZ,horiDir,cdate,Movement,Chewing,Heat
9984,I1003,35.5,0.03,0.97,0.18,0.99,-5.74,-1.46,3.66,14.25,65.53,22.97,12.27,03-03-2022 12:12,Standing,No Movement of Jaw,No
9985,I1003,35.5,0.03,0.97,0.15,0.98,0.06,2.75,1.1,19,70.29,22.97,15.13,03-03-2022 12:12,Standing,No Movement of Jaw,No
9986,I1003,35.5,0.05,0.97,0.14,0.98,-3.91,-7.45,-2.75,11.88,66.72,24.12,10.09,03-03-2022 12:12,Standing,No Movement of Jaw,No
9987,I1003,35.5,-0.1,1.03,0.17,1.05,-13.06,-5.43,-3.42,14.25,73.87,20.67,10.92,03-03-2022 12:12,Standing,No Movement of Jaw,No
9988,I1003,35.5,-0.15,0.96,0.11,0.97,-7.57,-17.15,-2.93,16.63,86.97,9.19,10.82,03-03-2022 12:12,Standing,No Movement of Jaw,No
9989,I1003,35.5,-0.08,0.98,0.02,0.98,5.55,-15.38,-1.65,11.88,100.08,-8.04,6.77,03-03-2022 12:12,Standing,No Movement of Jaw,No
9990,I1003,35.5,-0.01,1.04,0.12,1.05,-3.11,2.08,10.38,11.88,101.27,-14.93,6.69,03-03-2022 12:12,Standing,No Movement of Jaw,No
9991,I1003,35.5,-0.09,0.96,0.08,0.97,-4.46,-13.18,-8.73,16.63,98.89,-16.08,9.54,03-03-2022 12:12,Standing,No Movement of Jaw,No
9992,I1003,35.5,0.05,1.02,0.15,1.03,5.8,2.81,-9.7,8.31,100.08,-8.04,4.75,03-03-2022 12:12,Standing,No Movement of Jaw,No
9993,I1003,35.5,0.12,0.97,0.16,0.99,-2.87,21.3,-2.99,9.5,90.55,5.74,5.99,03-03-2022 12:12,Standing,No Movement of Jaw,No
9994,I1003,35.5,0.19,0.98,0.26,1.03,-37.35,-0.67,5.98,2.38,90.55,12.63,1.5,03-03-2022 12:12,Standing,No Movement of Jaw,No
9995,I1003,35.5,0.31,1.08,0.21,1.15,-16.05,20.32,16.3,0,96.5,4.59,0,03-03-2022 12:12,Standing,No Movement of Jaw,No
9996,I1003,35.5,0.12,0.92,0.11,0.93,15.2,-21.3,-12.39,13.06,81.02,19.52,9.16,03-03-2022 12:12,Standing,No Movement of Jaw,No
9997,I1003,35.5,0,0.97,0.05,0.97,-6.47,-3.72,11.47,19,95.31,3.45,11.27,03-03-2022 12:12,Standing,No Movement of Jaw,No
9998,I1003,35.5,-0.04,0.97,0.11,0.98,-2.99,-2.5,-3.91,23.75,100.08,-2.3,13.35,03-03-2022 12:12,Standing,No Movement of Jaw,No
9999,I1003,35.5,-0.06,0.99,0.13,1,-3.97,15.2,0.98,24.94,95.31,-2.3,14.66,03-03-2022 12:12,Standing,No Movement of Jaw,No
10000,I1003,35.5,-0.06,0.96,0.11,0.97,-0.43,-1.77,0.18,23.75,92.93,-2.3,14.34,03-03-2022 12:12,Standing,No Movement of Jaw,No
10001,I1003,35.5,-0.06,1,0.12,1.01,-1.83,-1.89,-0.49,28.5,100.08,-8.04,15.9,03-03-2022 12:12,Standing,No Movement of Jaw,No
10002,I1003,35.5,-0.09,0.99,0.08,1,2.99,8.36,0.43,26.13,92.93,-4.59,15.7,03-03-2022 12:12,Standing,No Movement of Jaw,No
10003,I1003,35.5,-0.08,0.97,0.11,0.98,-0.98,4.39,1.71,26.13,92.93,-5.74,15.7,03-03-2022 12:12,Standing,No Movement of Jaw,No
10004,I1003,35.5,-0.08,0.98,0.11,0.99,-2.44,-1.59,0.49,23.75,98.89,-10.34,13.51,03-03-2022 12:12,Standing,No Movement of Jaw,No
10005,I1003,35.5,-0.1,1.01,0.11,1.02,2.14,5.8,-0.73,28.5,103.65,-8.04,15.37,03-03-2022 12:12,Standing,No Movement of Jaw,No
10006,I1003,35.5,-0.07,0.99,0.1,1,-1.1,5.62,2.26,24.94,92.93,-3.45,15.02,03-03-2022 12:12,Standing,No Movement of Jaw,No
10007,I1003,35.5,-0.08,0.97,0.13,0.99,-2.38,-1.95,-0.61,26.13,92.93,-4.59,15.7,03-03-2022 12:12,Standing,No Movement of Jaw,No
10008,I1003,35.5,-0.11,1,0.09,1.01,-4.15,-3.17,-1.22,24.94,92.93,-4.59,15.02,03-03-2022 12:12,Standing,No Movement of Jaw,No
10009,I1003,35.5,-0.08,0.99,0.1,1,-1.4,6.1,3.05,22.56,91.74,-3.45,13.82,03-03-2022 12:12,Standing,No Movement of Jaw,No
10010,I1003,35.5,-0.07,0.99,0.13,1,-2.32,-2.87,0.06,27.31,95.31,-4.59,15.99,03-03-2022 12:12,Standing,No Movement of Jaw,No
10011,I1003,35.5,-0.02,0.97,0.12,0.98,4.15,1.34,-0.55,24.94,92.93,-4.59,15.02,03-03-2022 12:12,Standing,No Movement of Jaw,No
10012,I1003,35.5,-0.07,0.98,0.1,0.99,-0.49,-2.01,-0.85,24.94,91.74,-2.3,15.21,03-03-2022 12:12,Standing,No Movement of Jaw,No
10013,I1003,35.5,-0.05,0.97,0.15,0.98,1.28,-7.63,-5.49,24.94,94.12,-4.59,14.84,03-03-2022 12:12,Standing,No Movement of Jaw,No
10014,I1003,35.5,-0.08,0.99,0.12,1,-3.05,5.68,-0.92,27.31,90.55,-3.45,16.79,03-03-2022 12:12,Standing,No Movement of Jaw,No
10015,I1003,35.5,-0.07,0.97,0.1,0.98,-1.95,0.12,-1.22,29.69,100.08,-9.19,16.52,03-03-2022 12:12,Standing,No Movement of Jaw,No
10016,I1003,35.5,-0.05,1.01,0.12,1.02,-4.46,0.37,-0.12,24.94,98.89,-5.74,14.15,03-03-2022 12:12,Standing,No Movement of Jaw,No
10017,I1003,35.5,-0.12,1.01,0.1,1.02,-6.16,-8.91,-2.2,28.5,101.27,-6.89,15.72,03-03-2022 12:12,Standing,No Movement of Jaw,No
10018,I1003,35.5,-0.08,0.96,0.13,0.97,-3.85,5.07,-0.12,23.75,94.12,-3.45,14.16,03-03-2022 12:12,Standing,No Movement of Jaw,No
10019,I1003,35.5,-0.07,0.98,0.13,0.99,-2.32,-0.49,-1.59,26.13,92.93,-4.59,15.7,03-03-2022 12:12,Standing,No Movement of Jaw,No
10082,I1003,35.5,0.36,0.9,0.12,0.98,4.88,-6.35,-5.31,27.31,56,-121.73,26,03-03-2022 12:01,Standing,No Movement of Jaw,No
10083,I1003,35.5,0.36,0.91,0.13,0.99,-0.31,0.85,-0.55,29.69,52.42,-125.18,29.52,03-03-2022 12:01,Standing,No Movement of Jaw,No
10084,I1003,35.5,0.37,0.91,0.13,0.99,-1.46,0.55,1.16,27.31,50.04,-124.03,28.63,03-03-2022 12:01,Standing,No Movement of Jaw,No
10085,I1003,35.5,0.36,0.91,0.12,0.99,-4.76,0.79,1.22,27.31,53.61,-121.73,27,03-03-2022 12:01,Standing,No Movement of Jaw,No
10086,I1003,35.5,0.36,0.9,0.13,0.98,-0.85,-2.69,-1.53,28.5,52.42,-119.44,28.53,03-03-2022 12:01,Standing,No Movement of Jaw,No
10087,I1003,35.5,0.33,0.92,0.12,0.99,-12.88,-15.2,3.17,34.44,50.04,-124.03,34.54,03-03-2022 12:01,Standing,No Movement of Jaw,No
10088,I1003,35.5,0.32,0.93,0.14,0.99,-1.71,3.3,0.98,35.63,27.4,-115.99,52.43,03-03-2022 12:01,Standing,No Movement of Jaw,No
10089,I1003,35.5,0.32,0.93,0.13,0.99,-1.71,-1.28,-0.79,38,26.21,-118.29,55.4,03-03-2022 12:01,Standing,No Movement of Jaw,No
10090,I1003,35.5,0.31,0.92,0.14,0.98,-0.67,-3.66,-1.65,35.63,27.4,-118.29,52.43,03-03-2022 12:01,Standing,No Movement of Jaw,No
10091,I1003,35.5,0.32,0.93,0.14,1,0.85,9.83,-0.43,28.5,27.4,-115.99,46.12,03-03-2022 12:01,Standing,No Movement of Jaw,No
10092,I1003,35.5,0.34,0.91,0.14,0.98,-3.17,2.99,0.79,30.88,41.7,-121.73,36.52,03-03-2022 12:01,Standing,No Movement of Jaw,No
10093,I1003,35.5,0.32,0.93,0.13,0.99,-0.49,-3.78,6.65,33.25,28.59,-119.44,49.31,03-03-2022 12:01,Standing,No Movement of Jaw,No
10094,I1003,35.5,0.31,0.92,0.13,0.98,-11.9,-24.29,-6.65,35.63,11.91,-106.8,71.51,03-03-2022 12:01,Standing,No Movement of Jaw,No
10095,I1003,35.5,0.26,0.92,0.09,0.96,-0.06,-22.16,-5.68,32.06,-7.15,-89.58,102.57,03-03-2022 12:01,Standing,No Movement of Jaw,No
10096,I1003,35.5,0.66,0.89,0.03,1.11,4.58,40.47,-9.7,32.06,-5.96,-84.98,100.53,03-03-2022 12:01,Standing,No Movement of Jaw,No
10097,I1003,35.5,0.41,0.88,0.11,0.98,2.44,1.59,-14.1,33.25,13.11,-98.77,68.49,03-03-2022 12:01,Standing,No Movement of Jaw,No
10098,I1003,35.5,0.42,0.88,0.24,1,-4.21,-4.7,-10.56,28.5,23.83,-106.8,50.1,03-03-2022 12:01,Standing,No Movement of Jaw,No
10099,I1003,35.5,0.36,0.91,0.11,0.99,6.35,-3.72,-3.54,26.13,14.3,-94.17,61.31,03-03-2022 12:01,Standing,No Movement of Jaw,No
10100,I1003,35.5,0.44,0.91,0.13,1.02,2.08,-7.14,0.12,28.5,17.87,-90.73,57.91,03-03-2022 12:01,Standing,No Movement of Jaw,No
10101,I1003,35.5,0.37,0.91,0.12,0.99,-10.13,-21.06,-2.99,26.13,1.19,-78.09,87.39,03-03-2022 12:01,Standing,No Movement of Jaw,No
10102,I1003,35.5,0.29,0.97,0.16,1.03,9.22,-20.69,8.85,23.75,-7.15,-66.61,106.75,03-03-2022 12:01,Standing,No Movement of Jaw,No
10103,I1003,35.5,0.09,0.98,0.16,1,-1.1,-0.31,24.96,13.06,-9.53,-63.16,126.12,03-03-2022 12:01,Standing,No Movement of Jaw,No
10104,I1003,35.5,-0.01,1,0.15,1.01,10.13,3.66,-23.38,10.69,-13.11,-62.02,140.8,03-03-2022 12:01,Standing,No Movement of Jaw,No
10105,I1003,35.5,-0.19,1.03,0.1,1.05,-10.99,-8.06,21,10.69,-19.06,-56.27,150.72,03-03-2022 12:01,Standing,No Movement of Jaw,No
10106,I1003,35.5,-0.37,0.91,0.05,0.99,1.95,-12.63,-2.26,1.19,-21.45,-52.83,176.83,03-03-2022 12:01,Standing,No Movement of Jaw,No
10107,I1003,35.5,-0.43,0.88,0.06,0.98,6.1,15.08,-1.53,-3.56,-27.4,-50.53,-172.59,03-03-2022 12:01,Standing,No Movement of Jaw,No
10108,I1003,35.5,-0.47,0.86,0.15,1,-4.82,-1.04,-4.94,-7.13,-23.83,-51.68,-163.35,03-03-2022 12:01,Standing,No Movement of Jaw,No
10109,I1003,35.5,-0.39,0.88,0.02,0.96,-19.35,-18.55,-17.58,1.19,-23.83,-51.68,177.15,03-03-2022 12:01,Standing,No Movement of Jaw,No
10110,I1003,35.5,-0.22,0.93,0.04,0.96,6.59,-7.14,-4.76,11.88,-26.21,-45.94,155.63,03-03-2022 12:01,Standing,No Movement of Jaw,No
10111,I1003,35.5,-0.24,0.95,0.06,0.99,-1.77,-0.67,-0.55,9.5,-26.21,-40.2,160.08,03-03-2022 12:01,Standing,No Movement of Jaw,No
10112,I1003,35.5,-0.24,0.94,0.06,0.98,-1.4,0.49,-0.55,10.69,-26.21,-44.79,157.82,03-03-2022 12:01,Standing,No Movement of Jaw,No
10113,I1003,35.5,-0.22,0.95,0.06,0.98,-1.1,-0.43,-0.61,11.88,-26.21,-43.64,155.63,03-03-2022 12:01,Standing,No Movement of Jaw,No
10114,I1003,35.5,-0.23,0.96,0.07,0.99,-0.85,-0.31,-0.24,11.88,-19.06,-45.94,148.08,03-03-2022 12:01,Standing,No Movement of Jaw,No
10115,I1003,35.5,-0.22,0.95,0.06,0.98,-1.04,-1.28,-1.4,9.5,-26.21,-43.64,160.08,03-03-2022 12:01,Standing,No Movement of Jaw,No
10116,I1003,35.5,-0.18,0.97,0.07,0.98,-1.65,-2.56,-1.46,16.63,-15.49,-50.53,132.97,03-03-2022 12:01,Standing,No Movement of Jaw,No
10117,I1003,35.5,-0.13,0.97,0.09,0.98,0.73,18.37,-8.61,15.44,-15.49,-56.27,135.09,03-03-2022 12:01,Standing,No Movement of Jaw,No
10118,I1003,35.5,-0.04,0.96,0.11,0.97,1.53,8.12,-2.38,19,-15.49,-59.72,129.19,03-03-2022 12:01,Standing,No Movement of Jaw,No
10119,I1003,35.5,0.06,0.89,0.02,0.89,25.51,10.44,-32.59,23.75,3.57,-74.65,81.44,03-03-2022 12:01,Standing,No Movement of Jaw,No
10120,I1003,35.5,0.25,0.9,0.38,1.01,-3.42,8.36,3.72,8.31,22.64,-90.73,20.16,03-03-2022 12:01,Standing,No Movement of Jaw,No
10121,I1003,35.5,0.27,0.86,0.44,1,5.86,3.05,1.77,0,27.4,-90.73,0,03-03-2022 12:01,Standing,No Movement of Jaw,No
10122,I1003,35.5,0.31,0.87,0.35,0.99,-16.91,-11.84,-3.05,3.56,21.45,-88.43,9.43,03-03-2022 12:01,Standing,No Movement of Jaw,No
10123,I1003,35.5,0.27,0.94,0.21,1,-7.26,-0.24,6.23,15.44,14.3,-83.84,47.2,03-03-2022 12:01,Standing,No Movement of Jaw,No
10124,I1003,35.5,0.21,1,0.3,1.07,-10.19,9.09,3.17,15.44,3.57,-78.09,76.96,03-03-2022 12:01,Standing,No Movement of Jaw,No
10125,I1003,35.5,0.16,0.96,0.21,1,-0.67,-2.81,-0.98,19,5.96,-75.8,72.59,03-03-2022 12:01,Standing,No Movement of Jaw,No
10126,I1003,35.5,0.16,0.95,0.21,0.99,-0.98,-0.18,-0.73,17.81,5.96,-75.8,71.51,03-03-2022 12:01,Standing,No Movement of Jaw,No
10127,I1003,35.5,0.15,0.95,0.23,0.99,-1.4,0.24,-0.37,17.81,2.38,-75.8,82.38,03-03-2022 12:01,Standing,No Movement of Jaw,No
10128,I1003,35.5,0.16,0.95,0.24,1,-2.01,0,-0.92,16.63,2.38,-75.8,81.84,03-03-2022 12:01,Standing,No Movement of Jaw,No
10129,I1003,35.5,0.15,0.95,0.25,0.99,-0.49,-0.79,-0.12,17.81,3.57,-76.95,78.65,03-03-2022 12:01,Standing,No Movement of Jaw,No
10130,I1003,35.5,0.16,0.95,0.25,1,-1.83,0,-0.37,15.44,4.77,-80.39,72.84,03-03-2022 12:01,Standing,No Movement of Jaw,No
10131,I1003,35.5,0.14,0.96,0.24,1,-2.14,1.28,0.92,17.81,1.19,-78.09,86.17,03-03-2022 12:01,Standing,No Movement of Jaw,No
10132,I1003,35.5,0.14,0.95,0.25,0.99,-0.79,-0.06,-1.1,16.63,2.38,-76.95,81.84,03-03-2022 12:01,Standing,No Movement of Jaw,No
10133,I1003,35.5,0.12,0.96,0.26,1,-0.92,-0.06,-1.4,15.44,2.38,-74.65,81.23,03-03-2022 12:01,Standing,No Movement of Jaw,No
10134,I1003,35.5,0.29,0.92,0.26,1,-22.46,-16.11,-12.76,17.81,2.38,-73.5,82.38,03-03-2022 12:01,Standing,No Movement of Jaw,No
10135,I1003,35.5,0.14,0.98,0.06,1,13.55,-1.89,-8.18,23.75,-5.96,-56.27,104.08,03-03-2022 12:01,Standing,No Movement of Jaw,No
10136,I1003,35.5,0.23,0.93,0.35,1.02,-8.42,12.08,6.41,10.69,8.34,-82.69,52.03,03-03-2022 12:01,Standing,No Movement of Jaw,No
10137,I1003,35.5,0.26,0.9,0.38,1.01,5.92,10.44,8.36,9.5,14.3,-83.84,33.6,03-03-2022 12:02,Standing,No Movement of Jaw,No
10138,I1003,35.5,0.2,0.9,0.4,1.01,1.77,15.56,0.79,2.38,35.74,-94.17,3.8,03-03-2022 12:02,Standing,No Movement of Jaw,No
10139,I1003,35.5,0.23,0.87,0.49,1.02,1.89,-1.22,0.43,-7.13,33.36,-91.88,-12.06,03-03-2022 12:02,Standing,No Movement of Jaw,No
10202,I1003,34.5,-0.23,0.93,-0.02,0.96,1.59,-13.73,2.44,10.69,90.55,14.93,6.73,03-03-2022 11:50,Moving / Walking,No Movement of Jaw,No
10203,I1003,34.5,-0.27,0.96,0.01,1,0.49,-8.18,1.34,14.25,95.31,4.59,8.5,03-03-2022 11:50,Moving / Walking,No Movement of Jaw,No
10204,I1003,34.5,-0.25,0.95,0.02,0.98,0.18,2.26,-2.62,16.63,95.31,8.04,9.89,03-03-2022 11:50,Moving / Walking,No Movement of Jaw,No
10205,I1003,34.5,-0.24,0.94,0.02,0.97,-3.48,-0.61,-0.12,16.63,95.31,5.74,9.89,03-03-2022 11:50,Moving / Walking,No Movement of Jaw,No
10206,I1003,34.5,-0.25,0.95,0.03,0.99,-0.18,-0.18,-0.79,16.63,95.31,8.04,9.89,03-03-2022 11:50,Moving / Walking,No Movement of Jaw,No
10207,I1003,34.5,-0.22,0.95,0.01,0.98,0.06,-3.85,-1.59,19,97.7,9.19,11.01,03-03-2022 11:50,Moving / Walking,No Movement of Jaw,No
10208,I1003,34.5,-0.26,0.97,0.03,1.01,-0.92,1.59,2.56,14.25,94.12,6.89,8.61,03-03-2022 11:50,Moving / Walking,No Movement of Jaw,No
10209,I1003,34.5,-0.23,0.97,0.05,1,-6.9,1.59,1.77,15.44,91.74,8.04,9.55,03-03-2022 11:50,Moving / Walking,No Movement of Jaw,No
10210,I1003,34.5,-0.24,0.96,0.05,0.99,-4.46,-1.77,-2.08,14.25,92.93,10.34,8.72,03-03-2022 11:50,Moving / Walking,No Movement of Jaw,No
10211,I1003,34.5,-0.25,0.92,0.04,0.96,3.78,-3.3,-0.79,13.06,83.4,17.23,8.9,03-03-2022 11:50,Standing,No Movement of Jaw,No
10212,I1003,34.5,-0.23,0.93,0.04,0.96,1.83,-1.16,2.99,13.06,84.59,12.63,8.78,03-03-2022 11:50,Standing,No Movement of Jaw,No
10213,I1003,34.5,-0.24,0.95,0.04,0.98,-6.84,-3.42,-3.48,9.5,84.59,13.78,6.41,03-03-2022 11:50,Standing,No Movement of Jaw,No
10214,I1003,34.5,-0.25,1.01,0.05,1.04,-0.06,-4.21,-0.92,9.5,83.4,13.78,6.5,03-03-2022 11:50,Standing,No Movement of Jaw,No
10215,I1003,34.5,-0.25,0.94,0.06,0.98,-2.44,2.62,1.71,10.69,81.02,14.93,7.52,03-03-2022 11:50,Standing,No Movement of Jaw,No
10216,I1003,34.5,-0.23,0.98,0.02,1,-3.36,9.28,-0.49,14.25,89.36,8.04,9.06,03-03-2022 11:50,Standing,No Movement of Jaw,No
10217,I1003,34.5,-0.25,0.92,0.05,0.96,-4.58,-0.37,-1.53,10.69,91.74,10.34,6.65,03-03-2022 11:50,Standing,No Movement of Jaw,No
10218,I1003,34.5,-0.21,0.97,0.07,1,-0.98,-4.7,0.67,11.88,84.59,13.78,7.99,03-03-2022 11:50,Standing,No Movement of Jaw,No
10219,I1003,34.5,-0.23,0.94,0.02,0.97,-5.92,2.69,-0.31,11.88,84.59,13.78,7.99,03-03-2022 11:50,Standing,No Movement of Jaw,No
10220,I1003,34.5,-0.23,0.93,0.02,0.96,-0.73,4.88,3.85,10.69,84.59,13.78,7.2,03-03-2022 11:50,Standing,No Movement of Jaw,No
10221,I1003,34.5,-0.23,0.95,0.05,0.98,-2.14,-3.3,3.42,14.25,91.74,10.34,8.83,03-03-2022 11:50,Standing,No Movement of Jaw,No
10222,I1003,34.5,-0.28,0.94,0.02,0.98,-0.98,2.08,0.61,11.88,85.78,6.89,7.88,03-03-2022 11:50,Standing,No Movement of Jaw,No
10223,I1003,34.5,-0.33,0.92,0,0.97,-3.72,-5.86,-1.28,17.81,97.7,1.15,10.33,03-03-2022 11:50,Standing,No Movement of Jaw,No
10224,I1003,34.5,-0.3,0.92,0,0.96,-6.77,6.59,-1.28,20.19,95.31,3.45,11.96,03-03-2022 11:50,Standing,No Movement of Jaw,No
10225,I1003,34.5,-0.3,0.92,-0.01,0.97,2.2,3.72,-4.09,15.44,88.16,6.89,9.93,03-03-2022 11:50,Standing,No Movement of Jaw,No
10226,I1003,34.5,-0.29,0.89,0.02,0.94,-1.65,5.92,-0.49,15.44,86.97,6.89,10.07,03-03-2022 11:50,Standing,No Movement of Jaw,No
10227,I1003,34.5,-0.27,0.99,0.04,1.02,-3.23,0.98,1.83,13.06,92.93,4.59,8,03-03-2022 11:50,Standing,No Movement of Jaw,No
10228,I1003,34.5,-0.26,0.94,0.04,0.97,-1.65,0.61,-1.71,15.44,85.78,8.04,10.2,03-03-2022 11:50,Standing,No Movement of Jaw,No
10229,I1003,34.5,-0.24,0.99,0.06,1.02,-3.17,-1.95,0.61,14.25,88.16,8.04,9.18,03-03-2022 11:50,Standing,No Movement of Jaw,No
10230,I1003,34.5,-0.27,0.95,0.05,0.99,2.5,4.15,2.08,15.44,82.21,12.63,10.64,03-03-2022 11:50,Standing,No Movement of Jaw,No
10231,I1003,34.5,-0.3,0.91,0.04,0.96,-0.79,3.85,-0.61,11.88,83.4,17.23,8.1,03-03-2022 11:50,Standing,No Movement of Jaw,No
10232,I1003,34.5,-0.28,0.97,0.1,1.02,7.75,-2.87,2.01,17.81,82.21,16.08,12.23,03-03-2022 11:50,Standing,No Movement of Jaw,No
10233,I1003,34.5,-0.26,0.93,0.05,0.97,1.59,-5.55,0.06,14.25,81.02,16.08,9.98,03-03-2022 11:50,Standing,No Movement of Jaw,No
10234,I1003,34.5,-0.25,0.97,0.05,1,-5.92,-3.66,2.62,13.06,84.59,14.93,8.78,03-03-2022 11:50,Standing,No Movement of Jaw,No
10235,I1003,34.5,-0.25,0.93,0.06,0.97,0.31,-5.74,4.88,13.06,84.59,10.34,8.78,03-03-2022 11:50,Standing,No Movement of Jaw,No
10236,I1003,34.5,-0.3,0.9,0.03,0.95,-1.4,-2.08,-4.15,19,88.16,9.19,12.16,03-03-2022 11:50,Standing,No Movement of Jaw,No
10237,I1003,34.5,-0.33,0.89,0.05,0.95,-2.56,-0.43,-5.31,15.44,86.97,10.34,10.07,03-03-2022 11:51,Standing,No Movement of Jaw,No
10238,I1003,34.5,-0.29,0.97,0.04,1.01,-5,0.67,-0.55,15.44,84.59,8.04,10.34,03-03-2022 11:51,Standing,No Movement of Jaw,No
10239,I1003,34.5,-0.33,0.92,0.05,0.97,-2.08,-0.37,-1.71,16.63,86.97,9.19,10.82,03-03-2022 11:51,Standing,No Movement of Jaw,No
10240,I1003,34.5,-0.32,0.92,0.02,0.98,-0.98,2.62,-1.1,14.25,86.97,9.19,9.3,03-03-2022 11:51,Standing,No Movement of Jaw,No
10241,I1003,34.5,-0.29,0.95,0.07,0.99,-0.67,10.38,0.12,14.25,85.78,13.78,9.43,03-03-2022 11:51,Standing,No Movement of Jaw,No
10242,I1003,34.5,-0.24,0.97,0.03,1,-6.65,2.87,-3.11,13.06,83.4,12.63,8.9,03-03-2022 11:51,Standing,No Movement of Jaw,No
10243,I1003,34.5,-0.24,0.98,0.04,1.01,-1.28,4.09,-2.2,14.25,91.74,8.04,8.83,03-03-2022 11:51,Standing,No Movement of Jaw,No
10244,I1003,34.5,-0.25,0.95,0.03,0.98,-4.7,-1.22,-3.54,15.44,89.36,8.04,9.8,03-03-2022 11:51,Standing,No Movement of Jaw,No
10245,I1003,34.5,-0.25,0.93,0.08,0.97,6.16,4.52,-6.35,22.56,91.74,9.19,13.82,03-03-2022 11:51,Standing,No Movement of Jaw,No
10246,I1003,34.5,-0.27,0.92,0.1,0.97,-6.53,5,1.65,21.38,85.78,12.63,13.99,03-03-2022 11:51,Standing,No Movement of Jaw,No
10247,I1003,34.5,-0.25,1.04,0.22,1.09,-12.39,28.5,3.17,24.94,83.4,14.93,16.65,03-03-2022 11:51,Standing,No Movement of Jaw,No
10248,I1003,34.5,0.12,1.02,0.18,1.04,-10.68,-59.27,-21.73,-15.44,117.95,-22.97,-7.46,03-03-2022 11:51,Standing,No Movement of Jaw,No
10249,I1003,34.5,0.21,1.04,0.13,1.07,-25.63,-7.32,-2.5,-10.69,103.65,-67.76,-5.89,03-03-2022 11:51,Standing,No Movement of Jaw,No
10250,I1003,34.5,-0.18,1.07,0.16,1.09,-17.09,0.49,29.05,8.31,103.65,-56.27,4.59,03-03-2022 11:51,Standing,No Movement of Jaw,No
10251,I1003,34.5,-0.32,0.94,0.07,1,2.08,1.4,5.92,32.06,102.46,-50.53,17.38,03-03-2022 11:51,Standing,No Movement of Jaw,No
10252,I1003,34.5,-0.45,0.83,0.06,0.95,-7.14,16.91,1.95,35.63,88.16,-26.41,22,03-03-2022 11:51,Standing,No Movement of Jaw,No
10253,I1003,34.5,-0.44,0.8,0.07,0.91,-27.89,36.01,-10.62,38,81.02,-13.78,25.13,03-03-2022 11:51,Standing,No Movement of Jaw,No
10254,I1003,34.5,-0.1,0.96,0.13,0.97,20.14,-52.31,-50.48,21.38,98.89,-28.71,12.2,03-03-2022 11:51,Standing,No Movement of Jaw,No
10255,I1003,34.5,0.15,0.96,0.19,0.99,-32.71,-10.93,-13.61,-2.38,106.04,-57.42,-1.28,03-03-2022 11:51,Standing,No Movement of Jaw,No
10256,I1003,34.5,0.07,0.99,0.14,1.01,-8.91,-10.93,5.37,2.38,108.42,-76.95,1.25,03-03-2022 11:51,Standing,No Movement of Jaw,No
10257,I1003,34.5,-0.08,0.98,0.05,0.98,1.04,-11.84,-5.92,14.25,89.36,-79.24,9.06,03-03-2022 11:51,Standing,No Movement of Jaw,No
10258,I1003,34.5,0.15,1,0.14,1.02,5.13,37.17,-7.08,-5.94,90.55,-79.24,-3.75,03-03-2022 11:51,Standing,No Movement of Jaw,No
10259,I1003,34.5,0.16,0.96,0.17,0.99,5.8,44.62,10.31,-7.13,106.04,-31.01,-3.84,03-03-2022 11:51,Standing,No Movement of Jaw,No
10322,I1003,34.5,0.48,0.88,0.12,1.01,-0.92,-1.95,0.31,32.06,48.85,-93.02,33.28,03-03-2022 11:39,Standing,No Movement of Jaw,No
10323,I1003,34.5,0.47,0.86,0.14,0.99,-1.34,4.88,-2.32,30.88,46.46,-93.02,33.6,03-03-2022 11:39,Standing,No Movement of Jaw,No
10324,I1003,34.5,0.5,0.85,0.04,0.99,6.04,31.74,-3.48,27.31,71.48,-97.62,20.91,03-03-2022 11:39,Standing,No Movement of Jaw,No
10325,I1003,34.5,0.51,0.84,0.05,0.98,0,-0.79,-1.1,23.75,90.55,-95.32,14.7,03-03-2022 11:39,Standing,No Movement of Jaw,No
10326,I1003,34.5,0.52,0.83,0.05,0.98,-1.46,0.31,-1.77,21.38,89.36,-94.17,13.45,03-03-2022 11:39,Standing,No Movement of Jaw,No
10327,I1003,34.5,0.52,0.84,0.08,0.99,8.3,16.91,-2.87,-1.19,116.76,-73.5,-0.58,03-03-2022 11:39,Standing,No Movement of Jaw,No
10328,I1003,34.5,0.61,0.73,0.2,0.97,1.59,0.37,-6.96,-13.06,123.91,-57.42,-6.02,03-03-2022 11:39,Standing,No Movement of Jaw,No
10329,I1003,34.5,0.64,0.71,0.3,1.01,1.89,3.85,4.21,-22.56,133.44,-52.83,-9.6,03-03-2022 11:39,Standing,No Movement of Jaw,No
10330,I1003,34.5,0.51,0.76,-0.01,0.91,-0.49,34.24,9.64,-20.19,111.99,-20.67,-10.22,03-03-2022 11:39,Standing,No Movement of Jaw,No
10331,I1003,34.5,0.29,0.81,-0.04,0.86,59.51,50.17,-32.23,-13.06,102.46,13.78,-7.27,03-03-2022 11:39,Standing,No Movement of Jaw,No
10332,I1003,34.5,0.54,1.15,0.09,1.27,-1.34,-22.71,35.4,10.69,66.72,28.71,9.1,03-03-2022 11:39,Standing,No Movement of Jaw,No
10333,I1003,34.5,0.22,0.93,0.17,0.97,35.95,-8.18,-7.08,24.94,52.42,32.16,25.44,03-03-2022 11:39,Standing,No Movement of Jaw,No
